timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
122904848,32.38737282592128,-117.07694811737876,45.993774,11.780388,-0.0,-5.052121,-0.025105301,-0.12103106,-3.1315942,1.2671144,1.5640833,0.0,2,0,0,0
123105648,32.387363683157766,-117.07694794869818,46.023064,11.809101,-0.0,-5.0932546,-0.023326606,-0.070759855,-3.131692,1.2672514,1.564026,0.0,2,0,0,0
123305648,32.387354520206856,-117.0769478442065,46.057755,11.843365,-0.0,-5.109264,-0.039129443,-0.054487765,-3.133056,1.2674496,1.5639838,0.0,2,0,0,0
123514461,32.38734505902509,-117.07694786248494,46.09339,11.878151,-0.0,-5.0094876,-0.06833523,-0.02190829,-3.1306458,1.2680283,1.5637913,0.0,2,0,0,0
123714484,32.387336334204385,-117.07694796380613,46.127365,11.911442,-0.0,-4.8218184,-0.09471002,0.015304252,-3.1264603,1.2682769,1.5640125,0.0,2,0,0,0
123919296,32.38732780565927,-117.0769481532052,46.16707,11.950012,-0.0,-4.56041,-0.12522916,0.03331022,-3.1221867,1.2688848,1.5640624,0.0,2,0,0,0
124119248,32.38731999187555,-117.0769485212802,46.21836,11.99931,-0.0,-4.253728,-0.16619897,0.054143637,-3.119321,1.2690015,1.5639756,0.0,2,0,0,0
124327248,32.38731248475118,-117.07694893697015,46.293736,12.072201,-0.0,-3.9057612,-0.16092296,0.098893456,-3.1252503,1.2695644,1.5640296,0.0,2,0,0,0
124528062,32.38730592977326,-117.07694926730946,46.361977,12.136738,-0.0,-3.5474696,-0.14029343,0.162402,-3.1309938,1.2615807,1.5638009,0.0,2,0,0,0
124728050,32.38730005063349,-117.0769495989925,46.407524,12.176098,-0.0,-3.2077005,-0.13638175,0.24306604,-3.130602,1.2699456,1.5639609,0.0,2,0,0,0
124936848,32.387294513657174,-117.07694992669576,46.410446,12.172871,-0.0,-2.9119346,-0.14528212,0.30817112,-3.1264207,1.2620523,1.5635808,0.0,2,0,0,0
125136848,32.38728966299722,-117.07695032614748,46.395374,12.151718,-0.0,-2.6436825,-0.17437072,0.3289483,-3.1188219,1.2621207,1.5635569,0.0,2,0,0,0
125338447,32.387285292322154,-117.0769507849152,46.364388,12.114357,-0.0,-2.4118247,-0.17700079,0.30190694,-3.1152568,1.2621882,1.5639981,0.0,2,0,0,0
125538448,32.38728128207895,-117.07695116263594,46.312637,12.055386,-0.0,-2.2332213,-0.18237947,0.27555674,-3.1138756,1.2622933,1.5639538,0.0,2,0,0,0
125740049,32.38727748552599,-117.07695154255141,46.254303,11.99115,-0.0,-2.0992308,-0.17048472,0.23396859,-3.112638,1.2623941,1.5639049,0.0,2,0,0,0
125940869,32.38727384140145,-117.076951675381,46.19121,11.9218445,-0.0,-1.9731536,-0.11903291,0.16922297,-3.112168,1.2624111,1.5640789,0.0,2,0,0,0
126148893,32.3872703613346,-117.07695174471309,46.136604,11.861248,-0.0,-1.8291855,-0.06754701,0.102367595,-3.116181,1.2627734,1.5638633,0.0,2,0,0,0
126353648,32.38726713800853,-117.0769517332009,46.10017,11.819065,-0.0,-1.7291243,-0.039377645,0.06640849,-3.1169848,1.263135,1.5638885,0.0,2,0,0,0
126553648,32.38726420261615,-117.07695168780808,46.060066,11.773884,-0.0,-1.6409936,-0.01655923,0.025320414,-3.1165183,1.2630477,1.5640328,0.0,2,0,0,0
126754484,32.38726139286231,-117.07695166305378,46.009094,11.718235,-0.0,-1.5800409,-0.016276648,-0.03215043,-3.1138613,1.2631023,1.5639725,0.0,2,0,0,0
126962448,32.38725862564001,-117.07695158203286,45.97165,11.677025,-0.0,-1.5101533,-0.0054457546,-0.11202985,-3.1189792,1.2635102,1.5637761,0.0,2,0,0,0
127162457,32.38725612991847,-117.07695152067612,45.927166,11.629852,-0.0,-1.4449109,0.0033539368,-0.13611066,-3.1244783,1.2635312,1.5639663,0.0,2,0,0,0
127363248,32.387253712312734,-117.07695141455007,45.87284,11.574692,-0.0,-1.3693707,0.020605765,-0.14627938,-3.1304402,1.2636212,1.5641469,0.0,2,0,0,0
127563248,32.387251370284,-117.07695130846497,45.822655,11.525558,-0.0,-1.2854415,0.029887427,-0.21548556,-3.134005,1.2636703,1.5643027,0.0,2,0,0,0
127772053,32.387249080255145,-117.07695121213035,45.774406,11.480698,-0.0,-1.2049826,0.042253222,-0.24019456,-3.1335287,1.2639934,1.5640464,0.0,2,0,0,0
127972048,32.38724705847657,-117.07695112420653,45.739998,11.451836,-0.0,-1.1005833,0.04597238,-0.26704845,-3.1318357,1.2640331,1.5639734,0.0,2,0,0,0
128176848,32.38724517344356,-117.0769509520253,45.713554,11.433262,-0.0,-1.005162,0.036312614,-0.30280608,-3.1300254,1.264365,1.5639932,0.0,2,0,0,0
128376847,32.387243498751644,-117.07695077919507,45.704742,11.434269,-0.0,-0.9202992,0.031235656,-0.3521687,-3.1295576,1.2642683,1.5638857,0.0,2,0,0,0
128577648,32.38724194848025,-117.07695066937612,45.713696,11.454956,-0.0,-0.82950205,0.008700408,-0.35814336,-3.1266668,1.2643,1.5640677,0.0,2,0,0,0
128777648,32.38724055912273,-117.07695064515663,45.738503,11.492458,-0.0,-0.7390711,-0.035319287,-0.37401894,-3.129099,1.2643619,1.5637673,0.0,2,0,0,0
128986448,32.38723935266936,-117.07695073741233,45.777504,11.547028,-0.0,-0.68556106,-0.057521313,-0.32997382,-3.1320424,1.2647265,1.5638086,0.0,2,0,0,0
129186448,32.387238267034746,-117.07695077315803,45.817406,11.6032715,-0.0,-0.62350696,-0.07786767,-0.32506827,-3.137365,1.2648002,1.5637692,0.0,2,0,0,0
129387248,32.387237213913764,-117.07695088515862,45.870667,11.6728325,-0.0,-0.5825404,-0.08166854,-0.30235064,3.1369758,1.2648418,1.5637258,0.0,2,0,0,0
129595248,32.38723618485859,-117.076951035632,45.930767,11.749378,-0.0,-0.5657511,-0.08917834,-0.26001865,3.1323643,1.2652738,1.5637913,0.0,2,0,0,0
129796047,32.38723519410657,-117.07695116554886,45.998024,11.833881,-0.0,-0.5713932,-0.070276074,-0.18058158,3.1352904,1.2653605,1.5639974,0.0,2,0,0,0
129996048,32.38723409998993,-117.07695112849298,46.058666,11.911751,-0.0,-0.6735486,-0.013925786,-0.12366826,3.1398673,1.2654771,1.563947,0.0,2,0,0,0
130204056,32.38723252238542,-117.07695086888637,46.112904,11.984058,-0.0,-1.0221236,0.003253035,-0.096468315,3.1377697,1.2658662,1.5639703,0.0,2,0,0,0
130404848,32.38723008281568,-117.07695056401855,46.16693,12.055225,-0.0,-1.613798,-0.011257407,-0.025086915,3.1371927,1.2659594,1.5639096,0.0,2,0,0,0
130604848,32.387226511374735,-117.07695033621272,46.207,12.110722,-0.0,-2.2714882,-0.01344285,0.021794766,3.1413794,1.2660012,1.5640876,0.0,2,0,0,0
130813660,32.38722159477123,-117.07695015873608,46.26392,12.183266,-0.0,-2.8676429,-0.0219946,0.097083084,3.1337318,1.2663519,1.5638709,0.0,2,0,0,0
131013648,32.38721594002266,-117.07695000059392,46.34147,12.276535,-0.0,-3.276186,-0.053111237,0.11828265,3.1267161,1.2663599,1.5640488,0.0,2,0,0,0
131218448,32.3872095879104,-117.07694996708864,46.4042,12.354912,-0.0,-3.4775774,-0.086479716,0.18547937,3.1221495,1.2666568,1.5640717,0.0,2,0,0,0
131418448,32.3872032770771,-117.07694999301916,46.447704,12.413677,-0.0,-3.41435,-0.11391807,0.23062159,3.1156852,1.2664818,1.5639627,0.0,2,0,0,0
131619248,32.38719723414247,-117.07695001582275,46.490112,12.47039,-0.0,-3.1777594,-0.12913194,0.2728153,3.113169,1.2664394,1.5639045,0.0,2,0,0,0
131827248,32.38719153377424,-117.07695007380988,46.50672,12.49934,-0.0,-2.863107,-0.14645587,0.31377476,3.1144614,1.266752,1.5639541,0.0,2,0,0,0
132028048,32.387186629691506,-117.07695021707438,46.492744,12.498253,-0.0,-2.567078,-0.16626462,0.33316645,3.1229749,1.2666953,1.5638928,0.0,2,0,0,0
132228067,32.38718231778871,-117.07695034165373,46.453377,12.47084,-0.0,-2.293825,-0.14707145,0.30769876,3.1316538,1.2667103,1.5640708,0.0,2,0,0,0
132432848,32.38717847349951,-117.07695038518669,46.42251,12.451061,-0.0,-2.0172977,-0.12062464,0.31146964,-3.1406147,1.2670472,1.5640925,0.0,2,0,0,0
132632848,32.387175166448756,-117.07695034905491,46.360046,12.398663,-0.0,-1.7872213,-0.0645695,0.3207137,-3.1357703,1.2669388,1.5639868,0.0,2,0,0,0
132833648,32.38717216434786,-117.07695022448212,46.285095,12.3339,-0.0,-1.6394919,-0.05815654,0.24394165,3.1412992,1.2669381,1.5639204,0.0,2,0,0,0
133041648,32.38716927056926,-117.0769501427701,46.22462,12.282604,-0.0,-1.5180641,-0.068792336,0.17770976,3.1322858,1.2673007,1.5639579,0.0,2,0,0,0
133241648,32.387166653265716,-117.07695011882929,46.208855,12.2759285,-0.0,-1.395371,-0.08517957,0.107868254,3.1308744,1.2673249,1.563898,0.0,2,0,0,0
133442448,32.38716429413475,-117.07695016070353,46.22155,12.295887,-0.0,-1.2750012,-0.090975,0.06798256,3.13151,1.2674255,1.5638539,0.0,2,0,0,0
133650448,32.387162112316275,-117.07695023747617,46.2399,12.321503,-0.0,-1.14229,-0.08933306,0.06592914,3.1334283,1.2677878,1.5639008,0.0,2,0,0,0
133852047,32.38716021258232,-117.07695026334598,46.23992,12.328144,-0.0,-1.0204253,-0.082699664,0.0744847,3.131688,1.2678213,1.5638562,0.0,2,0,0,0
134057648,32.38715847554645,-117.07695028832275,46.23356,12.328579,-0.0,-0.95686966,-0.07367015,0.100698605,3.1313334,1.2682767,1.5639232,0.0,2,0,0,0
134257660,32.38715687791463,-117.07695031480336,46.225594,12.326485,-0.0,-0.88729227,-0.06535923,0.110641226,3.130156,1.2682693,1.564095,0.0,2,0,0,0
134459248,32.387155375054334,-117.07695030537116,46.215553,12.32188,-0.0,-0.8389089,-0.06193639,0.10268136,3.1304553,1.2683327,1.5640291,0.0,2,0,0,0
134659248,32.38715402310793,-117.07695028188311,46.205368,12.3149185,-0.0,-0.77959424,-0.037378035,0.06008086,3.1312242,1.2684562,1.5639956,0.0,2,0,0,0
134860048,32.38715277663654,-117.07695025847686,46.19747,12.309689,-0.0,-0.72846824,-0.038942102,0.070932455,3.132598,1.2685784,1.563716,0.0,2,0,0,0
135068047,32.3871515469239,-117.07695021244207,46.18195,12.296799,-0.0,-0.7049384,-0.03406576,0.079026364,3.1345792,1.2689648,1.5637703,0.0,2,0,0,0
135268848,32.38715042165697,-117.07695020553042,46.15284,12.269794,-0.0,-0.686404,-0.024049435,0.085366875,3.13977,1.2690438,1.5637479,0.0,2,0,0,0
135468848,32.38714943196901,-117.07695016790632,46.117817,12.23819,-0.0,-0.6505239,-0.016001128,0.06806217,-3.1375248,1.269119,1.5639597,0.0,2,0,0,0
135669648,32.387148453756815,-117.07695004513052,46.08169,12.206787,-0.0,-0.6349096,-0.005452438,0.055472303,-3.1288176,1.2691896,1.5639133,0.0,2,0,0,0
135877648,32.387147425388825,-117.07694987730045,46.04406,12.1747055,-0.0,-0.6301956,-0.009888989,0.041335493,-3.1180975,1.2696327,1.5637319,0.0,2,0,0,0
136074463,32.387146468498294,-117.07694968493274,46.009712,12.146946,-0.0,-0.6089748,-0.008390893,-0.073317215,-3.0843787,1.2696956,1.5636983,0.0,2,0,0,0
136282448,32.38714542369806,-117.07694935939321,46.000694,12.144985,-0.0,-0.60380816,-0.009738814,-0.11537888,-2.9468462,1.269883,1.5637263,0.0,2,0,0,0
136483248,32.3871441605878,-117.07694941898541,45.987457,12.142773,-0.0,-0.6415797,-0.17796302,-0.06786581,-2.7953267,1.2698815,1.563703,0.0,2,0,0,0
136683248,32.387142822481884,-117.07695004234172,45.95921,12.138439,-0.0,-0.67726254,-0.5234884,-0.044036567,-2.6426814,1.2698972,1.563686,0.0,2,0,0,0
136888048,32.38714150037664,-117.07695163994585,45.942497,12.13419,-0.0,-0.63875955,-1.0430461,-0.07883678,-2.4961996,1.2702413,1.5637578,0.0,2,0,0,0
137096052,32.38714027547396,-117.07695461175925,45.948708,12.153107,-0.0,-0.626315,-1.764035,-0.11928473,-2.3581781,1.2704649,1.5637954,0.0,2,0,0,0
137296848,32.38713915403428,-117.07695906531848,45.96488,12.180637,-0.0,-0.59085906,-2.489352,-0.0660496,-2.2170405,1.2704864,1.5637658,0.0,2,0,0,0
137496848,32.38713809456408,-117.07696493590636,45.964775,12.192554,-0.0,-0.55957675,-3.1616707,-0.032529883,-2.0665019,1.2706014,1.5637385,0.0,2,0,0,0
137696848,32.387137202161114,-117.07697213930604,45.935524,12.173946,-0.0,-0.51586664,-3.7231987,0.015690364,-1.909978,1.2706813,1.563939,0.0,2,0,0,0
137905648,32.38713641459286,-117.07698080929804,45.889,12.1408,-0.0,-0.45843616,-4.2032127,-0.032363493,-1.7633594,1.2711481,1.5642325,0.0,2,0,0,0
138105648,32.38713582845241,-117.0769899251186,45.8465,12.112938,-0.0,-0.37758157,-4.5234604,-0.078803994,-1.6698605,1.2712344,1.5641315,0.0,2,0,0,0
138306447,32.38713530752525,-117.07699971833422,45.809235,12.089897,-0.0,-0.28890982,-4.744861,-0.13936876,-1.6135992,1.2713265,1.5640363,0.0,2,0,0,0
138506448,32.38713487287616,-117.07700997232818,45.805576,12.100632,-0.0,-0.21805954,-4.873433,-0.20536649,-1.58428,1.2714809,1.5642062,0.0,2,0,0,0
138715248,32.38713454169218,-117.07702078557756,45.85238,12.162872,-0.0,-0.18543166,-4.9570537,-0.22816657,-1.5741023,1.2719865,1.564453,0.0,2,0,0,0
138915248,32.38713408578743,-117.07703132825824,45.936813,12.262672,-0.0,-0.17121741,-4.9975605,-0.21373405,-1.5711871,1.2721903,1.564337,0.0,2,0,0,0
139116062,32.38713351558933,-117.07704204753858,46.032063,12.370697,-0.0,-0.18114905,-5.044944,-0.13507459,-1.5711474,1.2723722,1.5642211,0.0,2,0,0,0
139316049,32.387132755075335,-117.07705283031585,46.117302,12.467991,-0.0,-0.17530376,-5.0727134,-0.08963097,-1.5689671,1.2725948,1.5641276,0.0,2,0,0,0
139524848,32.38713210475069,-117.07706405465554,46.207783,12.57037,-0.0,-0.16415511,-5.01241,-0.055884246,-1.5636193,1.2731552,1.5641301,0.0,2,0,0,0
139724848,32.38713155842791,-117.07707458124733,46.291534,12.665539,-0.0,-0.13678338,-4.8589506,-0.02314745,-1.5577856,1.273373,1.5640496,0.0,2,0,0,0
139929648,32.38713113797567,-117.0770848212247,46.37111,12.754177,-0.0,-0.08882057,-4.6359816,0.011611578,-1.5511321,1.2654315,1.5638614,0.0,2,0,0,0
140129648,32.38713088233409,-117.07709426802461,46.447754,12.839241,-0.0,-0.03215462,-4.3810067,0.05675307,-1.5495784,1.2739431,1.5641916,0.0,2,0,0,0
140330448,32.38713077115874,-117.0771031170572,46.516926,12.91563,-0.0,0.02960422,-4.075611,0.08242148,-1.5569075,1.2740855,1.5641159,0.0,2,0,0,0
140538448,32.38713073079266,-117.07711164226184,46.564926,12.970245,-0.0,0.07058473,-3.7814841,0.15824103,-1.571703,1.2660224,1.56371,0.0,2,0,0,0
140738448,32.38713078947288,-117.07711924595183,46.568455,12.9789505,-0.0,0.08351655,-3.4858809,0.21744297,-1.5838042,1.2661312,1.5639011,0.0,2,0,0,0
140940048,32.38713072996997,-117.07712624102577,46.525127,12.939064,-0.0,0.05830024,-3.1859527,0.24797557,-1.5956736,1.2663282,1.5638646,0.0,2,0,0,0
141140848,32.38713062784409,-117.07713258230817,46.463066,12.880398,-0.0,0.031385884,-2.8966599,0.20890735,-1.6065254,1.2664428,1.5638069,0.0,2,0,0,0
141340848,32.38713059234353,-117.07713837965203,46.393578,12.814117,-0.0,-0.0038186545,-2.6239436,0.21843997,-1.6169356,1.2665772,1.5637561,0.0,2,0,0,0
141545648,32.38713062308991,-117.07714385755557,46.30572,12.729404,-0.0,-0.020651681,-2.3769143,0.22005436,-1.6191812,1.2670003,1.5640305,0.0,2,0,0,0
141753648,32.387130629566705,-117.07714883901151,46.20958,12.636551,-0.0,-0.040586844,-2.1456525,0.14909278,-1.6197392,1.2672638,1.5640043,0.0,2,0,0,0
141954465,32.387130663080235,-117.07715311203472,46.13138,12.56044,-0.0,-0.02164796,-1.92298,0.05940576,-1.622427,1.2673221,1.5639294,0.0,2,0,0,0
142154462,32.38713074237739,-117.07715700662878,46.056274,12.488819,-0.0,-0.02560304,-1.7547109,0.006161251,-1.6271385,1.2674507,1.5638727,0.0,2,0,0,0
142362448,32.38713070314652,-117.07716076102237,45.983025,12.420673,-0.0,-0.074029036,-1.6085906,-0.006035179,-1.62982,1.267875,1.5639089,0.0,2,0,0,0
142563248,32.387130549282766,-117.07716410444444,45.928177,12.372982,-0.0,-0.11007086,-1.4613037,-0.06385179,-1.627727,1.2679776,1.5638635,0.0,2,0,0,0
142763248,32.387130299122624,-117.0771671002307,45.8953,12.349518,-0.0,-0.14729527,-1.3420537,-0.09947527,-1.6252759,1.268035,1.563816,0.0,2,0,0,0
142968848,32.38713000932232,-117.07716990962545,45.885757,12.34996,-0.0,-0.14854763,-1.2416698,-0.12785126,-1.6215705,1.2684236,1.5638709,0.0,2,0,0,0
143169648,32.38712982055593,-117.07717239584258,45.88761,12.362244,-0.0,-0.12316468,-1.1549284,-0.121656805,-1.6183815,1.2683438,1.5638043,0.0,2,0,0,0
143369648,32.38712968086547,-117.07717474771049,45.883736,12.368729,-0.0,-0.1135883,-1.1002661,-0.13054171,-1.6192334,1.2684104,1.5637687,0.0,2,0,0,0
143577648,32.38712946631774,-117.07717723096171,45.87628,12.37141,-0.0,-0.11035587,-1.0911839,-0.11189737,-1.6201242,1.2687924,1.5638205,0.0,2,0,0,0
143778448,32.38712924364038,-117.0771795129526,45.876183,12.380863,-0.0,-0.0913251,-1.0531038,-0.112966254,-1.6197048,1.2689114,1.5637933,0.0,2,0,0,0
143978448,32.3871290544811,-117.07718164503447,45.880684,12.396488,-0.0,-0.05719229,-0.9964193,-0.15463337,-1.6163807,1.2689681,1.5637603,0.0,2,0,0,0
144179248,32.38712896752065,-117.07718375566667,45.901417,12.4277,-0.0,0.008246019,-0.9645096,-0.18617499,-1.6155292,1.269023,1.5637248,0.0,2,0,0,0
144379248,32.387128952380785,-117.07718583249867,45.94471,12.481411,-0.0,0.03712763,-0.96636474,-0.20020707,-1.6164174,1.2691406,1.5637064,0.0,2,0,0,0
144588048,32.38712900575055,-117.07718794756008,46.003815,12.55014,-0.0,0.05669056,-0.9331479,-0.18442786,-1.6157686,1.2695574,1.5637734,0.0,2,0,0,0
144788048,32.38712908142022,-117.0771899142562,46.0689,12.624069,-0.0,0.07571493,-0.8889188,-0.12368915,-1.6159726,1.269672,1.5637568,0.0,2,0,0,0
144993648,32.3871291566269,-117.07719184812665,46.138847,12.702049,-0.0,0.09746358,-0.8310137,-0.05309336,-1.623505,1.2700858,1.5640584,0.0,2,0,0,0
145193648,32.38712923560802,-117.07719363464732,46.180008,12.750393,-0.0,0.09598855,-0.7943031,0.024767565,-1.6333299,1.270059,1.5639706,0.0,2,0,0,0
145394462,32.387129328706564,-117.07719535039791,46.19648,12.773544,-0.0,0.08672676,-0.7283131,0.10567113,-1.6407596,1.2701292,1.5639226,0.0,2,0,0,0
145594463,32.38712941825497,-117.07719695418376,46.19474,12.778175,-0.0,0.07957342,-0.6547393,0.10013767,-1.6207538,1.2701896,1.5638748,0.0,2,0,0,0
145803247,32.38712942991101,-117.07719849759906,46.1855,12.774834,-0.0,0.067358755,-0.62173563,0.11540525,-1.4998546,1.270584,1.5639299,0.0,2,0,0,0
146003248,32.387129499391094,-117.07719991938113,46.16768,12.762592,-0.0,0.18996863,-0.59904015,0.15454969,-1.3625791,1.2706691,1.5638988,0.0,2,0,0,0
146208048,32.38713008681168,-117.0772013986932,46.14038,12.740875,-0.0,0.58010924,-0.6353649,0.13356227,-1.2212273,1.2710391,1.563947,0.0,2,0,0,0
146408052,32.38713164716127,-117.07720295247967,46.134697,12.740231,-0.0,1.1775346,-0.6344096,0.051615857,-1.0798613,1.2709618,1.5638589,0.0,2,0,0,0
146608885,32.38713435569387,-117.07720462148956,46.155266,12.765076,-0.0,1.8118515,-0.62209594,0.051834192,-0.9197722,1.2710087,1.5638132,0.0,2,0,0,0
146808848,32.38713801605757,-117.07720626259676,46.183456,12.796776,-0.0,2.338597,-0.5940796,0.11002514,-0.74534905,1.2711475,1.5637712,0.0,2,0,0,0
147017648,32.387142826183684,-117.07720777046005,46.21149,12.827843,-0.0,2.8001382,-0.5276607,0.057561826,-0.55535287,1.2716371,1.564059,0.0,2,0,0,0
147217648,32.387148026923605,-117.07720905837824,46.28585,12.904118,-0.0,3.0161152,-0.44081628,0.0068382174,-0.38062415,1.2717974,1.5640017,0.0,2,0,0,0
147418448,32.387153422164495,-117.07721018391665,46.40606,13.024452,-0.0,3.0306199,-0.37077954,0.010819211,-0.23749803,1.2719501,1.5639378,0.0,2,0,0,0
147626448,32.38715885649861,-117.07721110535132,46.539604,13.155197,-0.0,2.8578577,-0.29283306,0.048253205,-0.15790647,1.2725319,1.5639808,0.0,2,0,0,0
147826448,32.38716367803572,-117.0772118402277,46.62757,13.237907,-0.0,2.6160893,-0.23536007,0.18410358,-0.11784161,1.2727404,1.5641545,0.0,2,0,0,0
148028048,32.38716804211467,-117.07721248507384,46.65231,13.255001,-0.0,2.3588204,-0.23169315,0.26827738,-0.09425073,1.2729685,1.5640925,0.0,2,0,0,0
148228848,32.38717198227005,-117.07721302047084,46.63326,13.226547,-0.0,2.1181397,-0.18262371,0.32866833,-0.07971037,1.2730918,1.5640074,0.0,2,0,0,0
148428848,32.38717547709445,-117.07721349021315,46.59053,13.17366,-0.0,1.9069004,-0.15661561,0.31434938,-0.071898624,1.2732276,1.5641757,0.0,2,0,0,0
148633648,32.387178455590956,-117.07721386326214,46.53842,13.111267,-0.0,1.6865593,-0.12867229,0.28874916,-0.067072965,1.2736504,1.564169,0.0,2,0,0,0
148841648,32.387181017763325,-117.0772140256224,46.46997,13.032238,-0.0,1.5008136,-0.07840613,0.28395498,-0.06435612,1.2739365,1.5643762,0.0,2,0,0,0
149042448,32.38718329299802,-117.07721399573902,46.397205,12.950203,-0.0,1.3415251,-0.04832292,0.2543232,-0.06483936,1.274029,1.5645031,0.0,2,0,0,0
149242448,32.3871853298207,-117.07721391117148,46.321445,12.864529,-0.0,1.209859,-0.018217335,0.2041236,-0.070724905,1.2741256,1.5643615,0.0,2,0,0,0
149450448,32.38718726447904,-117.07721380791526,46.251427,12.786541,-0.0,1.1346377,-0.023230886,0.1771777,-0.078392185,1.2745407,1.5643238,0.0,2,0,0,0
149651248,32.38718904508431,-117.07721374268365,46.202072,12.730103,-0.0,1.014801,-0.04299179,0.098862775,-0.08730683,1.2746536,1.56421,0.0,2,0,0,0
149851248,32.387190569489846,-117.07721359408588,46.187157,12.708279,-0.0,0.9419894,-0.033930723,0.06086445,-0.097174086,1.27477,1.5643544,0.0,2,0,0,0
150060049,32.38719187574113,-117.07721342362974,46.182095,12.695732,-0.0,0.8736571,-0.04288635,0.068088956,-0.10696071,1.2752488,1.5640838,0.0,2,0,0,0
150260055,32.38719302898594,-117.07721324325975,46.1557,12.661419,-0.0,0.82733846,-0.06480262,0.08572567,-0.116763294,1.2754132,1.5642481,0.0,2,0,0,0
150464848,32.3871941397592,-117.07721310254026,46.129997,12.628342,-0.0,0.8195578,-0.11527614,0.04745826,-0.12662889,1.2759348,1.5642315,0.0,2,0,0,0
150664848,32.38719524289885,-117.0772130473787,46.120117,12.611908,-0.0,0.82201886,-0.12965505,0.025041504,-0.13607325,1.2758626,1.5643357,0.0,2,0,0,0
150865648,32.38719627294863,-117.0772130061919,46.10974,12.594997,-0.0,0.76539046,-0.15679157,0.0052195583,-0.1462818,1.2759303,1.5642315,0.0,2,0,0,0
151073648,32.387197237747216,-117.07721304333123,46.09879,12.576355,-0.0,0.6946665,-0.16784593,-0.0054558427,-0.15359753,1.2763792,1.5639939,0.0,2,0,0,0
151274461,32.38719811859778,-117.07721313271475,46.06546,12.535114,-0.0,0.69727904,-0.21614845,0.026964119,-0.15474942,1.2764456,1.5639149,0.0,2,0,0,0
151474474,32.387199086157,-117.0772133632331,46.018894,12.481201,-0.0,0.7155611,-0.2518143,-0.0031105583,-0.15763034,1.2765522,1.5638578,0.0,2,0,0,0
151675248,32.38720000815697,-117.07721365834621,45.985386,12.441566,-0.0,0.67454535,-0.270183,-0.07417439,-0.1579185,1.2766593,1.5638068,0.0,2,0,0,0
151883248,32.38720089685381,-117.07721398799106,45.96791,12.41061,-0.0,0.65616584,-0.27300954,-0.11621745,-0.15766819,1.2771457,1.5638616,0.0,2,0,0,0
152084049,32.38720179940303,-117.07721410345654,45.96116,12.403858,-0.0,0.64611435,-0.24446954,-0.15298791,-0.11063471,1.2771977,1.5640618,0.0,2,0,0,0
152284056,32.387202863107404,-117.07721405999496,45.950348,12.375896,-0.0,0.6597526,-0.22757496,-0.130649,-0.0670792,1.277298,1.5640205,0.0,2,0,0,0
152492050,32.38720407071009,-117.07721399264645,45.928738,12.346024,-0.0,0.8788575,-0.22801629,-0.108344086,-0.034226898,1.2777697,1.5640486,0.0,2,0,0,0
152692848,32.38720571890059,-117.07721404669132,45.899002,12.309162,-0.0,1.2747153,-0.24163668,-0.103995845,-0.010332269,1.2779218,1.5639917,0.0,2,0,0,0
152892848,32.387208231688646,-117.07721425170841,45.857635,12.262543,-0.0,1.8899281,-0.2711601,-0.090199746,0.007774783,1.2780383,1.5641788,0.0,2,0,0,0
153101660,32.387212146226744,-117.07721460095789,45.769882,12.171532,-0.0,2.623351,-0.27391052,-0.05261486,0.0175084,1.2785382,1.5639567,0.0,2,0,0,0
153301648,32.38721720190699,-117.0772149664664,45.645466,12.045677,-0.0,3.3039768,-0.2488589,-0.0705249,0.01566354,1.2787162,1.5639106,0.0,2,0,0,0
153502448,32.387223470009715,-117.07721531045247,45.50917,11.910629,-0.0,3.9032235,-0.20135438,-0.1609583,0.008833586,1.2788638,1.5638611,0.0,2,0,0,0
153710448,32.387230934351294,-117.07721555572684,45.37082,11.777527,-0.0,4.341399,-0.16515948,-0.23839845,0.0049322937,1.279446,1.5639166,0.0,2,0,0,0
153911248,32.38723876572031,-117.07721571861478,45.275322,11.690655,-0.0,4.628128,-0.105013885,-0.33916226,0.0013426082,1.2796075,1.5638624,0.0,2,0,0,0
154111248,32.38724702214494,-117.07721599948351,45.218033,11.643021,-0.0,4.8134212,-0.09884194,-0.49205574,-0.0032996126,1.2797942,1.5638174,0.0,2,0,0,0
154312050,32.38725572381469,-117.0772163651825,45.23798,11.674,-0.0,4.932976,-0.12833159,-0.62472636,-0.004744927,1.2799246,1.5637678,0.0,2,0,0,0
154512050,32.38726451579643,-117.07721665442432,45.34278,11.791836,-0.0,4.9928803,-0.12223613,-0.6505574,0.0010116495,1.280091,1.5639759,0.0,2,0,0,0
154716848,32.387273552490434,-117.07721686079128,45.495617,11.95797,-0.0,5.032119,-0.10026975,-0.5804215,0.007609503,1.2805594,1.5639997,0.0,2,0,0,0
154916848,32.38728244341265,-117.07721699833694,45.642426,12.114754,-0.0,5.0765295,-0.07988263,-0.42222512,0.013284279,1.2803652,1.5638983,0.0,2,0,0,0
155116848,32.387291379052925,-117.07721719649679,45.745163,12.228687,-0.0,5.0949187,-0.04227709,-0.27648658,0.014887914,1.28022,1.5640844,0.0,2,0,0,0
155321648,32.387300527260344,-117.07721731738783,45.81694,12.311726,-0.0,5.1417804,-0.018396722,-0.21186705,0.0117642535,1.280124,1.5640788,0.0,2,0,0,0
